"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"20",0.5307,0.4998,0.472455555555556,0.46984375,0.488008,0.50875,0.497430612244898,0.4859015625,0.493174074074074,0.50179,0.50017675
"21",0.5069,0.4709,0.491388888888889,0.51910625,0.472956,0.5065,0.49394693877551,0.50394375,0.506545679012346,0.506194,0.512886
"22",0.4872,0.4587,0.459911111111111,0.49271875,0.493184,0.505222222222222,0.493263265306122,0.5323265625,0.498779012345679,0.493528,0.49813475
"23",0.5077,0.46935,0.494866666666667,0.4727,0.500108,0.533019444444444,0.504477551020408,0.4980984375,0.50969012345679,0.507195,0.50465925
"24",0.5081,0.4646,0.504577777777778,0.48435,0.478212,0.502347222222222,0.493810204081633,0.4909109375,0.500318518518518,0.45455,0.509108
"25",0.4506,0.5432,0.466133333333333,0.51480625,0.526752,0.505227777777778,0.491708163265306,0.4750234375,0.486648148148148,0.508859,0.5144535
"26",0.4769,0.49965,0.4996,0.51643125,0.47576,0.489161111111111,0.512475510204082,0.52246875,0.497244444444444,0.512664,0.498062
"27",0.5523,0.506225,0.489222222222222,0.5225625,0.485712,0.522488888888889,0.506530612244898,0.494503125,0.517018518518519,0.490902,0.480184
"28",0.4649,0.523775,0.451155555555556,0.51750625,0.481984,0.497936111111111,0.488138775510204,0.4933875,0.4844,0.48333,0.48591425
"29",0.4545,0.4816,0.4813,0.51895625,0.528464,0.51795,0.477091836734694,0.5042609375,0.492088888888889,0.490997,0.5002795
"30",0.504,0.526425,0.4853,0.53389375,0.502208,0.50685,0.490095918367347,0.4958375,0.50030987654321,0.501233,0.49810625
"31",0.5127,0.458575,0.483855555555556,0.50576875,0.500028,0.491158333333333,0.505838775510204,0.5099765625,0.503018518518519,0.505384,0.49274575
"32",0.5543,0.50395,0.486266666666667,0.5151,0.519776,0.510197222222222,0.489157142857143,0.5078734375,0.490085185185185,0.511716,0.504137
"33",0.4603,0.52035,0.519755555555556,0.4956,0.494684,0.487302777777778,0.509636734693878,0.4786734375,0.482672839506173,0.503515,0.4971555
"34",0.5028,0.539975,0.485566666666667,0.52689375,0.459364,0.495413888888889,0.4869,0.5004625,0.498802469135802,0.508289,0.49456075
"35",0.5321,0.523325,0.4896,0.523,0.491776,0.483530555555556,0.495626530612245,0.4780015625,0.479627160493827,0.50048,0.5007705
"36",0.52,0.529325,0.500188888888889,0.5124125,0.480364,0.491891666666667,0.495440816326531,0.4993203125,0.482398765432099,0.512302,0.50813125
"37",0.5353,0.483575,0.466644444444444,0.51281875,0.510132,0.512766666666667,0.50895306122449,0.4871109375,0.505328395061728,0.49635,0.50664975
"38",0.5148,0.48405,0.487055555555556,0.51763125,0.464492,0.521688888888889,0.5075,0.490715625,0.505561728395062,0.527966,0.501737
"39",0.501,0.535225,0.495366666666667,0.47839375,0.491528,0.509816666666667,0.51695306122449,0.5123859375,0.493107407407407,0.478701,0.5155735
"40",0.4876,0.486675,0.490777777777778,0.49308125,0.493212,0.509611111111111,0.507944897959184,0.49568125,0.505075308641975,0.511829,0.50787125
"41",0.5404,0.4679,0.493544444444444,0.49486875,0.508616,0.510961111111111,0.511155102040816,0.4949625,0.511228395061728,0.496934,0.50147075
"42",0.5187,0.487175,0.474266666666667,0.52498125,0.51128,0.510847222222222,0.518073469387755,0.5329984375,0.521659259259259,0.508147,0.49658375
"43",0.3871,0.497925,0.4906,0.51748125,0.510068,0.483205555555556,0.517383673469388,0.5007296875,0.506767901234568,0.491106,0.504503
"44",0.5028,0.534275,0.443933333333333,0.4917625,0.487792,0.501622222222222,0.483116326530612,0.49016875,0.50451975308642,0.497003,0.48249475
"45",0.4728,0.5424,0.493033333333333,0.5395375,0.507604,0.485813888888889,0.497689795918367,0.510340625,0.505227160493827,0.519529,0.504447
"46",0.4578,0.458075,0.451833333333333,0.481375,0.473728,0.518094444444444,0.505548979591837,0.5093546875,0.507748148148148,0.511028,0.50886975
"47",0.5606,0.45985,0.527388888888889,0.50186875,0.4894,0.511702777777778,0.514073469387755,0.4919140625,0.513938271604938,0.494126,0.497783
"48",0.5718,0.45265,0.4712,0.47134375,0.46102,0.515788888888889,0.477395918367347,0.5201921875,0.522314814814815,0.51869,0.518732
"49",0.4613,0.547525,0.511277777777778,0.52485,0.492796,0.465977777777778,0.479128571428571,0.52030625,0.491227160493827,0.50472,0.51187725
"50",0.502,0.541875,0.496188888888889,0.4558375,0.5001,0.478544444444444,0.523977551020408,0.5151,0.530059259259259,0.496137,0.49273325
"51",0.5181,0.52405,0.5079,0.50124375,0.520916,0.493286111111111,0.49134693877551,0.51680625,0.489748148148148,0.478782,0.4990565
"52",0.5275,0.48175,0.5148,0.52056875,0.49644,0.486369444444444,0.504434693877551,0.512225,0.498460493827161,0.502622,0.5016955
"53",0.4339,0.505875,0.469677777777778,0.46975625,0.515076,0.505219444444444,0.519322448979592,0.50205625,0.493304938271605,0.497523,0.508671
"54",0.5499,0.4788,0.474688888888889,0.48296875,0.492252,0.488169444444444,0.484189795918367,0.4943109375,0.497661728395062,0.514184,0.51605075
"55",0.5293,0.511975,0.516822222222222,0.52776875,0.488472,0.482191666666667,0.490536734693878,0.4821484375,0.509950617283951,0.510347,0.50004225
"56",0.5211,0.49865,0.520233333333333,0.51158125,0.502932,0.482161111111111,0.515138775510204,0.515671875,0.509522222222222,0.4976,0.49210275
"57",0.4608,0.5312,0.460055555555556,0.5126,0.472736,0.479616666666667,0.472224489795918,0.52745,0.491222222222222,0.49967,0.505548
"58",0.539,0.479875,0.530266666666667,0.4920625,0.470104,0.490583333333333,0.496179591836735,0.525103125,0.493637037037037,0.48594,0.49929575
"59",0.4901,0.5635,0.487055555555556,0.4618,0.514616,0.474222222222222,0.522773469387755,0.5025109375,0.522675308641975,0.53256,0.50075525
"60",0.4917,0.443325,0.466677777777778,0.4715625,0.479344,0.470544444444444,0.503557142857143,0.5179578125,0.500545679012346,0.491258,0.50076475
"61",0.5184,0.478425,0.545188888888889,0.50118125,0.498548,0.471891666666667,0.484465306122449,0.48879375,0.505488888888889,0.511828,0.5097135
"62",0.5081,0.4777,0.457066666666667,0.555825,0.4764,0.498433333333333,0.514814285714286,0.50051875,0.514755555555556,0.483293,0.5127305
"63",0.4895,0.53315,0.492833333333333,0.54725,0.446464,0.494063888888889,0.492710204081633,0.4935765625,0.491887654320988,0.512636,0.5137115
"64",0.496,0.511575,0.5105,0.49118125,0.503056,0.504972222222222,0.499797959183673,0.499228125,0.473667901234568,0.502567,0.511546
"65",0.4973,0.496975,0.491911111111111,0.52385625,0.507992,0.496702777777778,0.502777551020408,0.475559375,0.545466666666667,0.489433,0.46510325
"66",0.4766,0.4979,0.517355555555556,0.513825,0.4912,0.500894444444444,0.490230612244898,0.4994890625,0.51007037037037,0.496154,0.50622275
"67",0.5257,0.535975,0.517788888888889,0.472875,0.518076,0.478213888888889,0.490726530612245,0.4911578125,0.483877777777778,0.497098,0.5014415
"68",0.4693,0.4714,0.478511111111111,0.4793125,0.515512,0.510886111111111,0.508824489795918,0.5059015625,0.490479012345679,0.48031,0.49778775
"69",0.5826,0.487175,0.489311111111111,0.523175,0.502652,0.488,0.525604081632653,0.4982,0.501753086419753,0.489786,0.507578
"70",0.4089,0.474725,0.562933333333333,0.509725,0.485244,0.464119444444444,0.472448979591837,0.4934640625,0.472437037037037,0.522522,0.496812
"71",0.4959,0.45935,0.511766666666667,0.525925,0.49934,0.488819444444444,0.518230612244898,0.5024015625,0.487023456790123,0.497195,0.50643275
"72",0.3794,0.484625,0.4801,0.49665,0.513092,0.4795,0.495636734693878,0.5095796875,0.510382716049383,0.496604,0.5069635
"73",0.4699,0.5109,0.467911111111111,0.47708125,0.487276,0.491486111111111,0.501287755102041,0.5213984375,0.502130864197531,0.498985,0.49443825
"74",0.5778,0.556725,0.452955555555556,0.47604375,0.500116,0.5143,0.489314285714286,0.497271875,0.508448148148148,0.507972,0.4977525
"75",0.5358,0.467575,0.483611111111111,0.53525,0.504636,0.527613888888889,0.475226530612245,0.483896875,0.510827160493827,0.493923,0.50697
"76",0.4999,0.517,0.536666666666667,0.5105125,0.468952,0.502563888888889,0.499608163265306,0.479928125,0.477317283950617,0.498123,0.49824275
"77",0.5142,0.4655,0.522966666666667,0.50869375,0.527212,0.497244444444444,0.542781632653061,0.5055703125,0.496325925925926,0.501774,0.5013445
"78",0.5097,0.451575,0.561144444444444,0.5057125,0.477636,0.489597222222222,0.5007,0.49986875,0.524733333333333,0.506907,0.49829375
"79",0.4734,0.474575,0.522988888888889,0.4978625,0.481656,0.501566666666667,0.487691836734694,0.5107515625,0.506634567901235,0.495221,0.514829
"80",0.5288,0.514625,0.539466666666667,0.487925,0.513016,0.517222222222222,0.49330612244898,0.4853578125,0.47449012345679,0.489488,0.50628
"81",0.5541,0.4689,0.492122222222222,0.50654375,0.493964,0.509155555555556,0.515881632653061,0.516896875,0.511411111111111,0.457821,0.467051
"82",0.4038,0.4791,0.512077777777778,0.4933375,0.516296,0.495080555555556,0.513867346938776,0.5125265625,0.502867901234568,0.496828,0.51604275
"83",0.4632,0.468275,0.498188888888889,0.5063,0.488396,0.479927777777778,0.482761224489796,0.500284375,0.506583950617284,0.507847,0.49222275
"84",0.5558,0.5187,0.490944444444444,0.5207,0.486608,0.517983333333333,0.521269387755102,0.5056421875,0.47500987654321,0.507299,0.503145
"85",0.5052,0.48235,0.530766666666667,0.5211,0.498872,0.498088888888889,0.510187755102041,0.499184375,0.485307407407407,0.497988,0.4864785
"86",0.5038,0.503775,0.567655555555556,0.50201875,0.48818,0.555527777777778,0.488863265306122,0.5067390625,0.488934567901235,0.519602,0.50654625
"87",0.51,0.5477,0.475866666666667,0.46935625,0.532352,0.471544444444444,0.502261224489796,0.4937390625,0.5113,0.496263,0.5002955
"88",0.5341,0.4774,0.500888888888889,0.52824375,0.484272,0.489897222222222,0.518426530612245,0.4945078125,0.499002469135802,0.503985,0.496225
"89",0.4382,0.449425,0.473044444444444,0.4295125,0.484572,0.479777777777778,0.494808163265306,0.5200921875,0.500383950617284,0.495207,0.500561
"90",0.4439,0.568225,0.486477777777778,0.4518625,0.50582,0.479172222222222,0.514340816326531,0.5026375,0.509665432098765,0.525435,0.499013
"91",0.5551,0.4524,0.480277777777778,0.529475,0.49412,0.508319444444444,0.512779591836735,0.5078578125,0.476367901234568,0.498254,0.49001875
"92",0.5828,0.477,0.468577777777778,0.4952875,0.526236,0.5262,0.47410612244898,0.47713125,0.518834567901235,0.498062,0.487589
"93",0.5141,0.502875,0.476588888888889,0.4857875,0.488748,0.488222222222222,0.520459183673469,0.5100875,0.487098765432099,0.501581,0.484867
"94",0.5756,0.494075,0.526411111111111,0.49463125,0.514384,0.527733333333333,0.5076,0.49920625,0.508353086419753,0.509568,0.5077025
"95",0.4539,0.472225,0.505355555555556,0.49045,0.44932,0.487144444444444,0.476183673469388,0.4852640625,0.492440740740741,0.502078,0.50332875
"96",0.4512,0.483825,0.533733333333333,0.513825,0.473688,0.459797222222222,0.534926530612245,0.525103125,0.50468024691358,0.503558,0.51096975
"97",0.4011,0.520875,0.502988888888889,0.51638125,0.500932,0.491697222222222,0.503240816326531,0.4927375,0.498127160493827,0.497391,0.4972785
"98",0.5035,0.470175,0.501933333333333,0.49208125,0.50666,0.487975,0.494442857142857,0.4895046875,0.498067901234568,0.508948,0.4979625
"99",0.5212,0.491025,0.487933333333333,0.47483125,0.502108,0.483602777777778,0.478418367346939,0.48304375,0.479864197530864,0.507386,0.49215475
"100",0.5161,0.464925,0.492744444444444,0.5275,0.45636,0.510936111111111,0.495024489795918,0.5111609375,0.511340740740741,0.511101,0.497039
"101",0.4641,0.51265,0.4584,0.4971125,0.526552,0.519375,0.471926530612245,0.5098671875,0.50606049382716,0.488064,0.51151925
"102",0.4689,0.517125,0.450355555555556,0.51863125,0.470032,0.503886111111111,0.513,0.4961296875,0.51658024691358,0.50414,0.5016255
"103",0.5324,0.51415,0.493522222222222,0.4993125,0.500752,0.484527777777778,0.52190612244898,0.499340625,0.498,0.516786,0.50982675
"104",0.5093,0.5358,0.503555555555556,0.50381875,0.48902,0.494063888888889,0.480014285714286,0.523440625,0.510251851851852,0.491513,0.485786
"105",0.5285,0.50635,0.513955555555556,0.5586875,0.515696,0.487597222222222,0.482191836734694,0.515071875,0.506808641975309,0.494574,0.4973875
"106",0.5346,0.4987,0.493066666666667,0.53996875,0.474932,0.507083333333333,0.501587755102041,0.492975,0.485127160493827,0.526978,0.50418075
"107",0.5592,0.517075,0.499344444444444,0.520925,0.474232,0.490672222222222,0.493304081632653,0.51805,0.499216049382716,0.499132,0.48565625
"108",0.5408,0.487575,0.458955555555556,0.51964375,0.473196,0.483233333333333,0.511887755102041,0.4933890625,0.486432098765432,0.467126,0.499129
"109",0.4801,0.549175,0.461788888888889,0.4784,0.524068,0.493452777777778,0.475595918367347,0.52765625,0.499055555555556,0.473746,0.50575125
"110",0.4467,0.522475,0.499088888888889,0.50506875,0.509884,0.491669444444444,0.503991836734694,0.473809375,0.495420987654321,0.466461,0.4909615
"111",0.4841,0.514525,0.483022222222222,0.50593125,0.493696,0.519272222222222,0.480873469387755,0.4941140625,0.487304938271605,0.498907,0.49992925
"112",0.4796,0.525725,0.497133333333333,0.49686875,0.538504,0.487913888888889,0.503579591836735,0.494046875,0.476477777777778,0.494743,0.48723975
"113",0.5974,0.4584,0.527666666666667,0.47235,0.501404,0.472625,0.509461224489796,0.510221875,0.49012962962963,0.495308,0.502738
"114",0.466,0.4832,0.4911,0.5213125,0.495808,0.517975,0.504181632653061,0.5244609375,0.47889012345679,0.498526,0.49670875
"115",0.4349,0.51935,0.529022222222222,0.51089375,0.485292,0.480944444444444,0.493730612244898,0.492096875,0.508306172839506,0.479151,0.49257225
"116",0.4479,0.48915,0.506544444444444,0.463325,0.508532,0.504647222222222,0.510214285714286,0.4855375,0.524955555555556,0.508642,0.497995
"117",0.5418,0.5049,0.496277777777778,0.49695625,0.502992,0.49855,0.464855102040816,0.515803125,0.513911111111111,0.510357,0.50315375
"118",0.5582,0.48185,0.510644444444444,0.5054625,0.500372,0.497447222222222,0.52860612244898,0.4904984375,0.492055555555556,0.498451,0.503148
"119",0.5315,0.49515,0.4541,0.49753125,0.4834,0.472280555555556,0.516322448979592,0.5229203125,0.505488888888889,0.52957,0.48558875
"120",0.5228,0.49365,0.516766666666667,0.51764375,0.494924,0.502486111111111,0.520938775510204,0.4783640625,0.466435802469136,0.481478,0.49368575
"121",0.576,0.494075,0.5187,0.5401125,0.481024,0.525816666666667,0.479977551020408,0.5031328125,0.490072839506173,0.505022,0.5190495
"122",0.551,0.503025,0.503044444444444,0.4749,0.52244,0.496330555555556,0.497530612244898,0.4914890625,0.482661728395062,0.4923,0.49064925
"123",0.4706,0.545425,0.485411111111111,0.51086875,0.491852,0.510791666666667,0.478085714285714,0.5022296875,0.521534567901235,0.49633,0.5066105
"124",0.4516,0.48245,0.492244444444444,0.5125,0.514368,0.518241666666667,0.471738775510204,0.500609375,0.492528395061728,0.498876,0.5135505
"125",0.5416,0.5119,0.531033333333333,0.4776375,0.500228,0.520983333333333,0.484728571428571,0.48176875,0.498906172839506,0.500971,0.49006825
"126",0.5581,0.570425,0.482033333333333,0.50025,0.492872,0.490094444444444,0.460948979591837,0.4846953125,0.501830864197531,0.501995,0.51849575
"127",0.4897,0.4626,0.4909,0.48496875,0.467368,0.482786111111111,0.524459183673469,0.4826703125,0.491787654320988,0.495617,0.509451
"128",0.4978,0.482675,0.4742,0.5230375,0.497244,0.495227777777778,0.49225306122449,0.4877703125,0.504761728395062,0.519512,0.494637
"129",0.5985,0.530175,0.532322222222222,0.50931875,0.463092,0.538972222222222,0.474281632653061,0.5028875,0.504958024691358,0.501316,0.50213025
"130",0.4498,0.55955,0.527155555555556,0.48535,0.472848,0.492330555555556,0.490604081632653,0.5007703125,0.481076543209877,0.485405,0.50158125
"131",0.497,0.517175,0.493111111111111,0.500525,0.478868,0.495475,0.516157142857143,0.4967859375,0.515081481481481,0.491033,0.503665
"132",0.57,0.474675,0.497988888888889,0.5068375,0.501644,0.532641666666667,0.530630612244898,0.51389375,0.482864197530864,0.49349,0.496374
"133",0.5423,0.478775,0.519544444444444,0.51304375,0.49866,0.502891666666667,0.490797959183673,0.502471875,0.513285185185185,0.495559,0.50095775
"134",0.5448,0.521775,0.478033333333333,0.51226875,0.516688,0.475883333333333,0.48605306122449,0.5019515625,0.49108024691358,0.5015,0.49343925
"135",0.5655,0.5142,0.516033333333333,0.4858875,0.512684,0.505052777777778,0.532989795918367,0.4869046875,0.50369012345679,0.511054,0.496801
"136",0.4251,0.512,0.558355555555556,0.49153125,0.51168,0.490652777777778,0.476638775510204,0.48211875,0.487939506172839,0.480972,0.48490575
"137",0.6208,0.488025,0.558322222222222,0.5057,0.513368,0.503711111111111,0.498038775510204,0.4952484375,0.501545679012346,0.504706,0.491762
"138",0.4405,0.493825,0.506855555555556,0.48760625,0.486352,0.501144444444444,0.508908163265306,0.529115625,0.473072839506173,0.503443,0.50353925
"139",0.4474,0.52345,0.459711111111111,0.5174125,0.499364,0.510077777777778,0.524085714285714,0.5039359375,0.494823456790123,0.515148,0.517118
"140",0.4867,0.5055,0.499555555555556,0.519225,0.467644,0.484663888888889,0.500395918367347,0.4847390625,0.493204938271605,0.502825,0.5010935
"141",0.4896,0.534325,0.510255555555556,0.49405625,0.471868,0.5077,0.48554693877551,0.5103703125,0.518224691358025,0.502328,0.48402175
"142",0.5288,0.491325,0.448188888888889,0.482775,0.51456,0.513055555555556,0.494724489795918,0.5036078125,0.491993827160494,0.507419,0.50257475
"143",0.561,0.511675,0.505433333333333,0.5103375,0.518852,0.504972222222222,0.505067346938776,0.4832140625,0.526662962962963,0.491473,0.502541
"144",0.5012,0.502925,0.476866666666667,0.50983125,0.490692,0.510755555555556,0.512614285714286,0.5079984375,0.495588888888889,0.517173,0.4889
"145",0.4712,0.49125,0.517022222222222,0.51863125,0.506804,0.513475,0.500457142857143,0.5045546875,0.528727160493827,0.490641,0.48544175
"146",0.5458,0.474475,0.473455555555556,0.47281875,0.514228,0.480458333333333,0.491218367346939,0.45689375,0.528982716049383,0.495555,0.50314625
"147",0.5293,0.4401,0.505555555555556,0.47056875,0.477896,0.506797222222222,0.481008163265306,0.5010046875,0.473955555555556,0.490177,0.50019725
"148",0.5664,0.492825,0.548788888888889,0.5044625,0.484812,0.482569444444444,0.490742857142857,0.491359375,0.509733333333333,0.499591,0.4963995
"149",0.4577,0.488,0.447122222222222,0.4930875,0.480464,0.489180555555556,0.493789795918367,0.51301875,0.476195061728395,0.512489,0.48439325
"150",0.4775,0.53095,0.453455555555556,0.47283125,0.5019,0.508697222222222,0.476104081632653,0.4655390625,0.480864197530864,0.517842,0.498473
"151",0.5696,0.5184,0.491755555555556,0.50339375,0.475588,0.498313888888889,0.513442857142857,0.485940625,0.525353086419753,0.498459,0.50167275
"152",0.4924,0.5501,0.496955555555556,0.50719375,0.495556,0.475205555555556,0.536828571428571,0.4855015625,0.494008641975309,0.516256,0.49753
"153",0.4724,0.443775,0.495244444444444,0.4845375,0.51584,0.514408333333333,0.477371428571429,0.502484375,0.49651975308642,0.511338,0.5025875
"154",0.5374,0.497025,0.499011111111111,0.5192625,0.468388,0.532177777777778,0.506602040816327,0.5081078125,0.493749382716049,0.526247,0.50373225
"155",0.4815,0.456025,0.480033333333333,0.49411875,0.516608,0.487133333333333,0.50939387755102,0.5161046875,0.495901234567901,0.498596,0.51234075
"156",0.4944,0.504,0.487077777777778,0.49244375,0.533628,0.51635,0.502840816326531,0.4943609375,0.492566666666667,0.516958,0.49632875
"157",0.5417,0.4947,0.483588888888889,0.466375,0.531672,0.512438888888889,0.518432653061224,0.489525,0.513551851851852,0.497404,0.495942
"158",0.4915,0.509625,0.512488888888889,0.48215,0.482636,0.489294444444444,0.507085714285714,0.51125,0.48473950617284,0.481143,0.49667225
"159",0.5138,0.495925,0.509311111111111,0.53195,0.497944,0.517738888888889,0.488869387755102,0.5016109375,0.501395061728395,0.474933,0.508466
"160",0.4983,0.4905,0.512133333333333,0.52501875,0.501304,0.5074,0.493255102040816,0.4786546875,0.49632962962963,0.521173,0.49695925
"161",0.5196,0.5613,0.454711111111111,0.53143125,0.4873,0.502816666666667,0.525536734693878,0.504515625,0.495551851851852,0.484171,0.50399225
"162",0.5311,0.5046,0.533088888888889,0.50558125,0.49026,0.538463888888889,0.499312244897959,0.4826203125,0.49648024691358,0.50529,0.49675775
"163",0.5894,0.48115,0.520033333333333,0.51043125,0.51786,0.494936111111111,0.50180612244898,0.5056875,0.490245679012346,0.51317,0.49014175
"164",0.552,0.49335,0.490988888888889,0.50316875,0.481184,0.510227777777778,0.502612244897959,0.4867609375,0.498735802469136,0.485075,0.500021
"165",0.5085,0.514675,0.506266666666667,0.49248125,0.489124,0.517463888888889,0.500642857142857,0.503084375,0.485835802469136,0.4999,0.506461
"166",0.5657,0.521875,0.479133333333333,0.48545625,0.537592,0.491222222222222,0.507669387755102,0.51486875,0.508597530864198,0.515293,0.506279
"167",0.4581,0.499125,0.493044444444444,0.4998,0.48152,0.507830555555556,0.488669387755102,0.4943703125,0.498513580246914,0.497131,0.51301325
"168",0.4844,0.454025,0.503144444444444,0.520825,0.494528,0.517980555555556,0.516887755102041,0.4765953125,0.491611111111111,0.495032,0.5055235
"169",0.4682,0.46065,0.4918,0.48944375,0.50036,0.481630555555556,0.5002,0.50774375,0.518424691358025,0.472143,0.4909015
"170",0.5114,0.504025,0.481088888888889,0.47246875,0.502704,0.490119444444444,0.487683673469388,0.509625,0.510822222222222,0.493231,0.4906165
"171",0.5409,0.484625,0.537866666666667,0.50553125,0.478056,0.485825,0.517420408163265,0.4891109375,0.500288888888889,0.515659,0.4902335
"172",0.4606,0.495175,0.487255555555556,0.4946,0.489932,0.491780555555556,0.519112244897959,0.5126296875,0.508692592592593,0.495519,0.4848105
"173",0.5113,0.4637,0.4985,0.465375,0.502388,0.505019444444444,0.507930612244898,0.493265625,0.504528395061728,0.51224,0.48258575
"174",0.505,0.505525,0.455055555555556,0.50908125,0.500044,0.478025,0.504034693877551,0.518084375,0.518238271604938,0.502246,0.51033575
"175",0.5215,0.4945,0.518555555555556,0.5084,0.4903,0.517602777777778,0.459728571428571,0.5042703125,0.48410987654321,0.506144,0.495554
"176",0.4645,0.531575,0.485122222222222,0.471325,0.505524,0.478730555555556,0.517644897959184,0.4736765625,0.49317037037037,0.488725,0.50837225
"177",0.5129,0.485075,0.523222222222222,0.4904875,0.518776,0.493475,0.492938775510204,0.5106078125,0.504546913580247,0.504708,0.50745075
"178",0.5094,0.558075,0.447055555555556,0.4854875,0.488216,0.512694444444444,0.515091836734694,0.503159375,0.514361728395062,0.507417,0.51465825
"179",0.4853,0.515025,0.481588888888889,0.505775,0.49268,0.502991666666667,0.499173469387755,0.5083234375,0.466838271604938,0.475669,0.49211075
"180",0.5834,0.48885,0.493611111111111,0.4606625,0.500804,0.520336111111111,0.503189795918367,0.49194375,0.487355555555556,0.502392,0.51594175
"181",0.5037,0.5209,0.487,0.5304375,0.52272,0.523013888888889,0.484551020408163,0.4998375,0.478740740740741,0.496915,0.496196
"182",0.497,0.552325,0.520933333333333,0.49194375,0.510544,0.4931,0.502122448979592,0.517465625,0.502306172839506,0.509936,0.49901875
"183",0.4707,0.501625,0.509188888888889,0.47304375,0.468704,0.479227777777778,0.496204081632653,0.5252015625,0.499330864197531,0.520677,0.504049
"184",0.5142,0.5252,0.4929,0.4851625,0.49178,0.481508333333333,0.491240816326531,0.53509375,0.510116049382716,0.488953,0.47489725
"185",0.4943,0.52185,0.447488888888889,0.5401,0.495396,0.490127777777778,0.524665306122449,0.5252828125,0.501149382716049,0.507059,0.5031875
"186",0.4857,0.5089,0.491955555555556,0.4961625,0.5103,0.492522222222222,0.498440816326531,0.51406875,0.495443209876543,0.472197,0.50332675
"187",0.4724,0.5372,0.533011111111111,0.52659375,0.539728,0.501522222222222,0.520971428571429,0.4798609375,0.480434567901235,0.49257,0.48840075
"188",0.4657,0.552075,0.481355555555556,0.47994375,0.4798,0.532108333333333,0.49440612244898,0.477715625,0.507546913580247,0.509008,0.495506
"189",0.4814,0.51425,0.553677777777778,0.50895,0.508588,0.492933333333333,0.494210204081633,0.5121421875,0.498664197530864,0.482281,0.49586625
"190",0.49,0.491275,0.483211111111111,0.48371875,0.499216,0.538063888888889,0.520540816326531,0.5149765625,0.489954320987654,0.500136,0.50519025
"191",0.545,0.463,0.494966666666667,0.49326875,0.504068,0.506925,0.494326530612245,0.490203125,0.493851851851852,0.486496,0.49957125
"192",0.4418,0.56515,0.506888888888889,0.5143875,0.4962,0.533769444444444,0.492071428571429,0.517575,0.502982716049383,0.500519,0.5022365
"193",0.516,0.4817,0.489644444444444,0.5169375,0.487336,0.470780555555556,0.485028571428571,0.493515625,0.492323456790123,0.509929,0.4862585
